Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,thalach,['oldpeak'],0.9,0.9,1.0,0.25,0.0,-0.09,1.0,0.38,0.0,0.382,0.5,0.08,0.818,0.909,0.053,0.105,0.333,0.4,0.9,0.833,0.818,0.909,0.857,0.869,0.9,0.9
0,exang,['oldpeak'],0.9,0.8333333333333334,0.4,0.2,0.059,-0.324,0.568,0.557,0.242,0.364,0.2295,-0.062,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
0,ca,['oldpeak'],0.9,0.8,0.333,0.133,0.053,0.158,0.8,0.52,0.2,0.35,0.193,0.14550000000000002,0.818,0.727,0.053,0.158,0.333,0.367,0.9,0.727,0.818,0.727,0.857,0.727,0.9,0.8
0,thal,['oldpeak'],0.9,0.8333333333333334,0.107,-0.143,0.059,0.235,0.476,0.286,0.286,0.571,0.08299999999999999,0.046,0.818,0.909,0.053,0.211,0.333,0.467,0.9,0.714,0.818,0.909,0.857,0.8,0.9,0.833
1,age,None,0.8,0.6666666666666666,-0.083,0.083,0.032,0.238,0.133,0.133,1.4,1.25,-0.025500000000000002,0.1605,0.714,0.786,0.125,0.438,0.4,0.6,0.833,0.611,0.714,0.786,0.769,0.688,0.8,0.667
1,sex,None,0.8,0.6666666666666666,-0.25,-0.25,0.167,0.167,0.292,0.25,2.75,1.75,-0.041499999999999995,-0.041499999999999995,0.714,0.714,0.125,0.375,0.4,0.533,0.833,0.625,0.714,0.714,0.769,0.667,0.8,0.667
1,cp,None,0.8,0.6,-0.714,-0.643,-0.067,-0.367,0.292,0.167,2.75,0.75,-0.39049999999999996,-0.505,0.714,0.643,0.125,0.438,0.4,0.533,0.833,0.562,0.714,0.643,0.769,0.6,0.8,0.6
1,trestbps,None,0.8,0.6333333333333333,-1.0,-0.042,1.0,0.036,1.0,0.072,0,1.152,0.0,-0.0030000000000000027,0.714,0.643,0.125,0.375,0.4,0.5,0.833,0.6,0.714,0.643,0.769,0.621,0.8,0.633
1,chol,None,0.8,0.6333333333333333,-1.0,-0.042,0.0,-0.2,0.5,0.134,0,0.766,-0.5,-0.12100000000000001,0.714,0.643,0.125,0.375,0.4,0.5,0.833,0.6,0.714,0.643,0.769,0.621,0.8,0.633
1,fbs,None,0.8,0.6,0.308,0.385,0.167,0.25,0.24,0.16,2.2,1.4,0.2375,0.3175,0.714,0.643,0.125,0.438,0.4,0.533,0.833,0.562,0.714,0.643,0.769,0.6,0.8,0.6
