Features,Droped_Attrib,Baseline,FPRD,FPRD_after,FPRD_diff,SPD,SPD_after,SPD_Diff,DIR,DIR_after,DIR_diff,AOD,AOD_after,AOD_diff,FPR,FPR_after,FPR_diff,SP,SP_after,SP_diff,acc_,acc_after,acc_diff,Pre,Pre_after,Pre_diff,Re,Re_after,Re_diff,F1,F1_after,F1_diff,Rank1,Rank2,Ranking,Ranking2_after,Ranking_before,p_value,delta
housing,['balance'],DIR,0.1752,0.0318,-0.1434,0.2738,0.1078,-0.166,2.9457,1.0267,-1.9191,0.0304,0.0241,-0.0063,0.1297,0.5067,0.3771,0.4126,0.5311,0.1185,68.45,48.49,-0.1996,50.86,8.36,-0.425,31.04,5.91,-0.2512,38.04,6.93,-0.3111,0.00016611216694521262,0.0038831041023818093,0.04,67.88,184.68,0.11518373151505122,0.47
housing,['default'],DIR,0.1799,0.0342,-0.1457,0.2742,0.0856,-0.1886,2.9777,1.0436,-1.9341,0.035,0.0235,-0.0115,0.1333,0.5212,0.3879,0.3999,0.5493,0.1494,68.15,47.6,-0.2055,49.24,8.67,-0.4057,29.47,6.71,-0.2276,36.42,7.57,-0.2885,0.00020962496665411122,0.0036472774384334675,0.06,68.72,179.51,0.09289194088370532,0.5
housing,['duration'],DIR,0.4243,0.1243,-0.3,0.7175,0.155,-0.5626,134.2188,1.3934,-132.8255,0.0285,0.0513,0.0228,0.2375,0.4633,0.2258,0.4324,0.4706,0.0382,51.11,52.77,0.0166,49.96,7.55,-0.4241,23.07,4.71,-0.1835,31.05,5.81,-0.2524,0.00010900166819948731,0.0162359410533544,0.01,68.39,19.41,0.172167236066597,0.41
housing,['education'],DIR,0.1696,0.0097,-0.16,0.2674,0.0741,-0.1932,2.9021,0.9813,-1.9208,0.0292,0.0131,-0.0161,0.1254,0.5375,0.412,0.4068,0.5622,0.1555,68.38,45.35,-0.2304,50.95,8.39,-0.4256,30.67,5.9,-0.2477,37.76,6.93,-0.3083,0.00015562565403966677,0.001901812576899086,0.08,64.9,184.13,0.09289194088370532,0.5
housing,"['loan', 'duration']",DIR,0.4999,0.1135,-0.3864,0.7623,0.1418,-0.6205,95.3616,1.3362,-94.0254,0.0781,0.0467,-0.0314,0.2502,0.4928,0.2426,0.4277,0.4988,0.0711,50.34,50.32,-0.0002,48.13,7.69,-0.4044,21.61,5.14,-0.1647,29.46,6.16,-0.233,0.00012251789551906764,0.01376106722605467,0.01,66.94,52.2,0.05870740843120495,0.56
housing,['loan'],DIR,0.1718,0.0307,-0.141,0.2652,0.093,-0.1721,2.9434,1.0317,-1.9117,0.0332,0.0219,-0.0113,0.1282,0.5418,0.4136,0.4043,0.567,0.1627,67.74,45.84,-0.219,50.9,8.27,-0.4262,30.25,6.56,-0.2369,37.37,7.32,-0.3006,0.00018205682990122532,0.0036163148084193287,0.05,66.16,182.55,0.09289194088370532,0.5
job,None,DIR,0.0668,0.0215,-0.0452,0.125,0.0404,-0.0846,1.5745,1.0499,-0.5246,-0.0037,0.0082,0.0119,0.1292,0.5526,0.4235,0.4128,0.5825,0.1697,68.52,45.8,-0.2272,50.89,8.3,-0.4258,31.1,7.59,-0.2352,38.12,7.93,-0.3019,0.0002286738801233839,0.001718335944282452,0.13,67.9,186.72,0.24799581483148547,0.34
job,['age'],DIR,0.0663,-0.0047,-0.071,0.125,0.0241,-0.1009,1.5816,1.0026,-0.579,-0.0041,-0.0034,0.0007,0.1287,0.5231,0.3944,0.4122,0.5549,0.1428,68.5,48.12,-0.2039,50.9,8.45,-0.4245,31.05,7.29,-0.2376,38.08,7.83,-0.3025,0.0002319117546290365,0.0009076832453202403,0.26,70.11,186.6,0.20757844233562417,0.38
job,['balance'],DIR,0.0651,0.0303,-0.0348,0.1201,0.0512,-0.0689,1.5294,1.0727,-0.4567,-0.0033,0.011,0.0144,0.1297,0.5254,0.3957,0.4126,0.5555,0.1429,68.45,47.56,-0.2089,50.86,8.44,-0.4242,31.04,6.95,-0.2409,38.04,7.63,-0.3042,0.00021267974012957881,0.0021082957080439577,0.1,68.83,186.53,0.24799581483148547,0.34
job,['default'],DIR,0.0679,0.0215,-0.0464,0.1281,0.0412,-0.0869,1.5915,1.0497,-0.5417,-0.0041,0.0082,0.0124,0.129,0.5546,0.4256,0.413,0.5845,0.1715,68.55,45.59,-0.2296,50.88,8.3,-0.4257,31.12,7.59,-0.2353,38.13,7.93,-0.302,0.0002276494346234658,0.0017323209779220026,0.13,67.69,186.74,0.24799581483148547,0.34
job,['duration'],DIR,0.1234,0.0505,-0.0729,0.2215,0.0674,-0.1541,1.929,1.1403,-0.7888,0.0042,0.0211,0.0169,0.2375,0.467,0.2295,0.4324,0.4766,0.0443,51.11,51.9,0.0079,49.96,7.72,-0.4224,23.07,4.54,-0.1853,31.05,5.72,-0.2533,0.00010404926833921758,0.0034110802875568684,0.03,68.03,152.65,0.20757844233562417,0.38
job,['education'],DIR,0.0658,0.0052,-0.0606,0.1233,0.0284,-0.0949,1.5725,1.0132,-0.5593,-0.0023,0.0013,0.0036,0.1254,0.5522,0.4268,0.4068,0.5828,0.176,68.38,44.74,-0.2364,50.95,8.48,-0.4248,30.67,6.88,-0.2379,37.76,7.6,-0.3016,0.00019825225422294171,0.001031676918262982,0.19,66.09,185.87,0.24799581483148547,0.34
job,['housing'],DIR,0.0698,0.056,-0.0137,0.1362,0.0566,-0.0796,1.7924,1.11,-0.6824,-0.0057,0.0246,0.0304,0.1211,0.559,0.4379,0.3803,0.5875,0.2073,66.35,43.62,-0.2273,51.0,8.47,-0.4254,28.24,6.45,-0.218,35.35,7.32,-0.2803,0.00017418092907000272,0.0041246466306627755,0.04,63.92,178.8,0.20757844233562417,0.38
job,"['loan', 'duration']",DIR,0.1111,0.051,-0.0601,0.2364,0.0618,-0.1746,2.1941,1.1379,-1.0562,-0.0194,0.0214,0.0408,0.2502,0.4744,0.2242,0.4277,0.4845,0.0568,50.34,51.28,0.0094,48.13,7.97,-0.4016,21.61,4.82,-0.1679,29.46,6.01,-0.2345,0.00011839251128212987,0.003383924310896695,0.03,68.23,146.67,0.20757844233562417,0.38
job,['loan'],DIR,0.0611,0.0564,-0.0046,0.1277,0.0561,-0.0716,1.5891,1.1159,-0.4732,-0.0104,0.0274,0.0379,0.1282,0.5188,0.3906,0.4043,0.5485,0.1442,67.74,48.3,-0.1944,50.9,8.42,-0.4248,30.25,6.98,-0.2327,37.37,7.64,-0.2974,0.0002166533315214044,0.004199701290482784,0.05,69.42,184.31,0.24799581483148547,0.34
loan,None,DIR,0.1015,0.0788,-0.0227,0.2065,0.0797,-0.1268,2.8621,1.1796,-1.6825,-0.0055,0.0436,0.0491,0.1292,0.5364,0.4072,0.4128,0.5659,0.153,68.52,46.47,-0.2205,50.89,8.42,-0.4247,31.1,6.9,-0.242,38.12,7.59,-0.3053,0.00020483904351409915,0.008364594814093426,0.02,67.24,185.31,0.14148212148279338,0.44
loan,['age'],DIR,0.1008,0.0613,-0.0395,0.2076,0.0725,-0.1351,2.8693,1.153,-1.7163,-0.0065,0.0347,0.0413,0.1287,0.5238,0.395,0.4122,0.5551,0.1429,68.5,48.32,-0.2019,50.9,8.4,-0.425,31.05,7.43,-0.2361,38.08,7.89,-0.3019,0.00023790479845781236,0.0058386805480531885,0.04,70.02,185.19,0.14148212148279338,0.44
loan,['balance'],DIR,0.1014,0.0722,-0.0292,0.2072,0.0827,-0.1245,2.8583,1.2004,-1.6579,-0.0057,0.0404,0.0461,0.1297,0.5108,0.3811,0.4126,0.5399,0.1272,68.45,49.22,-0.1923,50.86,8.37,-0.4249,31.04,7.02,-0.2402,38.04,7.64,-0.3041,0.00022074485361233827,0.007482703934716524,0.03,70.14,185.07,0.14148212148279338,0.44
loan,['default'],DIR,0.1066,0.0792,-0.0274,0.2109,0.0828,-0.1281,2.915,1.1615,-1.7535,-0.0022,0.0435,0.0457,0.1333,0.5479,0.4146,0.3999,0.5779,0.178,68.15,45.46,-0.2269,49.24,8.66,-0.4058,29.47,7.21,-0.2226,36.42,7.87,-0.2855,0.0002233821693127491,0.008506652523283474,0.03,67.07,179.91,0.14148212148279338,0.44
loan,['duration'],DIR,0.193,0.1118,-0.0812,0.4005,0.1168,-0.2836,6.8271,1.6542,-5.1729,-0.0271,0.0458,0.073,0.2375,0.4625,0.225,0.4324,0.4712,0.0388,51.11,52.7,0.0159,49.96,7.64,-0.4232,23.07,4.71,-0.1835,31.05,5.83,-0.2522,0.00011047753974818734,0.014197288175714154,0.01,68.25,147.42,0.20757844233562417,0.38
loan,['education'],DIR,0.0966,0.0576,-0.039,0.2048,0.0646,-0.1402,3.0543,1.1374,-1.9169,-0.0081,0.0334,0.0415,0.1254,0.5537,0.4283,0.4068,0.5834,0.1766,68.38,44.79,-0.236,50.95,8.41,-0.4255,30.67,6.96,-0.2371,37.76,7.62,-0.3015,0.00019959797925898345,0.005502855187260398,0.04,65.76,184.26,0.14148212148279338,0.44
loan,['housing'],DIR,0.0945,0.0587,-0.0358,0.1782,0.0807,-0.0975,2.7645,1.1591,-1.6054,0.0057,0.0348,0.0291,0.1211,0.5402,0.4191,0.3803,0.5654,0.1852,66.35,46.0,-0.2035,51.0,8.27,-0.4273,28.24,6.56,-0.2168,35.35,7.32,-0.2803,0.00018269875044825862,0.006171957705413499,0.03,66.1,177.75,0.14148212148279338,0.44
