Fold,Feature,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
9,famsup,0.6153846153846154,0.5961538461538461,-0.056,-0.162,-0.064,-0.007,0.021,0.054,0.923,1.107,-0.06,-0.0845,0.324,0.676,0.224,0.448,0.26,0.529,0.444,0.455,0.324,0.676,0.375,0.544,0.615,0.596
9,paid,0.6153846153846154,0.5769230769230769,0.126,0.363,0.164,-0.255,0.057,0.301,1.247,0.588,0.14500000000000002,0.05399999999999999,0.324,0.703,0.224,0.493,0.26,0.567,0.444,0.441,0.324,0.703,0.375,0.542,0.615,0.577
9,activities,0.6153846153846154,0.5961538461538461,-0.17,-0.104,-0.077,-0.155,0.016,0.034,1.062,0.937,-0.1235,-0.1295,0.324,0.676,0.224,0.448,0.26,0.529,0.444,0.455,0.324,0.676,0.375,0.544,0.615,0.596
9,nursery,0.6153846153846154,0.5865384615384616,-0.282,-0.306,0.13,0.279,0.184,0.288,2.532,1.899,-0.07599999999999998,-0.013499999999999984,0.324,0.676,0.224,0.463,0.26,0.538,0.444,0.446,0.324,0.676,0.375,0.537,0.615,0.587
9,higher,0.6153846153846154,0.5769230769230769,-0.333,-0.611,0.234,0.104,0.27,0.25,0,2.0,-0.0495,-0.2535,0.324,0.595,0.224,0.433,0.26,0.49,0.444,0.431,0.324,0.595,0.375,0.5,0.615,0.577
9,internet,0.6153846153846154,0.5192307692307693,-0.083,-0.386,0.221,-0.088,0.206,0.03,3.163,1.058,0.069,-0.237,0.324,0.595,0.224,0.522,0.26,0.548,0.444,0.386,0.324,0.595,0.375,0.468,0.615,0.519
9,romantic,0.6153846153846154,0.5288461538461539,-0.165,-0.229,0.139,-0.049,0.144,0.048,1.811,1.094,-0.012999999999999998,-0.139,0.324,0.595,0.224,0.507,0.26,0.538,0.444,0.393,0.324,0.595,0.375,0.473,0.615,0.529
9,famrel,0.6153846153846154,0.5384615384615384,-0.135,-0.198,0.182,-0.057,0.156,0.037,2.146,1.073,0.023499999999999993,-0.1275,0.324,0.595,0.224,0.493,0.26,0.529,0.444,0.4,0.324,0.595,0.375,0.478,0.615,0.538
9,freetime,0.6153846153846154,0.5865384615384616,-0.382,-0.179,0.139,-0.044,0.223,0.03,2.669,1.068,-0.1215,-0.11149999999999999,0.324,0.568,0.224,0.403,0.26,0.462,0.444,0.438,0.324,0.568,0.375,0.495,0.615,0.587
9,goout,0.6153846153846154,0.6153846153846154,-0.17,-0.404,0.089,-0.068,0.124,0.103,1.7,1.27,-0.04050000000000001,-0.23600000000000002,0.324,0.595,0.224,0.373,0.26,0.452,0.444,0.468,0.324,0.595,0.375,0.524,0.615,0.615
9,Walc,0.6153846153846154,0.6538461538461539,-0.375,-0.425,0.09,-0.145,0.199,0.069,3.391,1.207,-0.14250000000000002,-0.285,0.324,0.568,0.224,0.299,0.26,0.394,0.444,0.512,0.324,0.568,0.375,0.539,0.615,0.654
9,health,0.6153846153846154,0.625,0.342,0.237,-0.07,-0.123,0.163,0.172,0.52,0.687,0.136,0.056999999999999995,0.324,0.622,0.224,0.373,0.26,0.462,0.444,0.479,0.324,0.622,0.375,0.541,0.615,0.625
9,absences,0.6153846153846154,0.6634615384615384,-0.471,0.22,0.364,-0.402,0.4,0.359,0,0.538,-0.05349999999999999,-0.09100000000000001,0.324,0.703,0.224,0.358,0.26,0.481,0.444,0.52,0.324,0.703,0.375,0.598,0.615,0.663
