Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
1,sex,['ca'],0.7333333333333333,0.6666666666666666,-0.167,-0.5,0.25,0.75,0.292,0.708,2.75,5.25,0.041499999999999995,0.125,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,cp,['ca'],0.7333333333333333,0.6666666666666666,-0.643,-0.929,0.3,0.367,0.5,0.5,0,2.5,-0.1715,-0.281,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,trestbps,['ca'],0.7333333333333333,0.6666666666666666,-1.0,-0.125,1.0,0.055,1.0,0.134,0,1.196,0.0,-0.035,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,chol,['ca'],0.7333333333333333,0.6666666666666666,0.0,-0.125,0.0,0.1,0.0,0.036,0,1.05,0.0,-0.012499999999999997,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,fbs,['ca'],0.7333333333333333,0.6666666666666666,0.385,0.077,-0.083,-0.25,0.0,0.08,1.0,0.9,0.151,-0.0865,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,restecg,['ca'],0.7333333333333333,0.6666666666666666,0.067,-1.0,0.273,0.545,0.054,0.688,0.875,0,0.17,-0.22749999999999998,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,thalach,['ca'],0.7333333333333333,0.6666666666666666,0,0.143,0,-0.27,0,0.232,0,0.729,0.0,-0.06350000000000001,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,exang,['ca'],0.7333333333333333,0.6666666666666666,0.625,0.125,-0.083,-0.583,0.45,0.4,0.357,0.6,0.271,-0.22899999999999998,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,oldpeak,['ca'],0.7333333333333333,0.6666666666666666,1.0,0.125,-1.0,-0.25,1.0,0.25,0.0,0.722,0.0,-0.0625,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
1,thal,['ca'],0.7333333333333333,0.6666666666666666,0.55,0.25,-0.59,-0.538,0.652,0.471,0.153,0.529,-0.019999999999999962,-0.14400000000000002,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
